player,shots,goals,total_xg,g_minus_xg,xg_per_shot
Tajon Buchanan,5,0,0.7178964498206832,-0.7178964498206832,0.14357928996413666
Takashi Inui,9,2,0.43353805770009335,1.5664619422999067,0.04817089530001037
Takashi Usami,3,0,0.13928809373501527,-0.13928809373501527,0.046429364578338427
Takuma Asano,8,1,0.5994761948817772,0.40052380511822283,0.07493452436022215
Takumi Minamino,2,0,0.10561963781272815,-0.10561963781272815,0.052809818906364075
Taras Stepanenko,3,0,0.14945844495686583,-0.14945844495686583,0.04981948165228861
Tarek Hamed,2,0,0.05293764111822597,-0.05293764111822597,0.026468820559112986
Tariq Lamptey,1,0,0.058980672460097534,-0.058980672460097534,0.058980672460097534
Taulant Sulejmanov,1,0,0.027173769667631378,-0.027173769667631378,0.027173769667631378
Teemu Pukki,4,0,0.14866787959417785,-0.14866787959417785,0.03716696989854446
Teun Koopmeiners,2,0,0.08143888112485745,-0.08143888112485745,0.040719440562428724
Theo Bernard François Hernández,9,1,0.882922099544677,0.11707790045532296,0.09810245550496412
Thiago Alcântara do Nascimento,3,0,0.1268268839585559,-0.1268268839585559,0.0422756279861853
Thiago Emiliano da Silva,8,1,1.102484067274195,-0.1024840672741949,0.13781050840927436
Thomas Delaney,11,1,0.6082113833583938,0.39178861664160625,0.05529194394167216
Thomas Lemar,1,0,0.025351352903151776,-0.025351352903151776,0.025351352903151776
Thomas Meunier,13,2,1.3003907028939383,0.6996092971060617,0.10003005406876449
Thomas Müller,13,0,1.307013331820279,-1.307013331820279,0.10053948706309838
Thomas Teye Partey,2,0,0.4317018843891715,-0.4317018843891715,0.21585094219458575
Thomas Vermaelen,1,0,0.15427452873216793,-0.15427452873216793,0.15427452873216793
Thorgan Hazard,7,2,0.7928350915027216,1.2071649084972784,0.11326215592896023
Tijjani Reijnders,10,0,0.45505512802882764,-0.45505512802882764,0.045505512802882765
Tim Cahill,2,0,0.19706043308857518,-0.19706043308857518,0.09853021654428759
Tim Ream,1,0,0.4224394671104202,-0.4224394671104202,0.4224394671104202
Timi Elšnik,3,0,0.17720903264046545,-0.17720903264046545,0.05906967754682182
Timo Werner,9,0,1.044717219107016,-1.044717219107016,0.11607969101189067
Timothy Weah,5,1,0.4698537366493766,0.5301462633506234,0.09397074732987531
Toby Alderweireld,7,0,0.35817293214284923,-0.35817293214284923,0.051167561734692744
Tom Rogić,5,0,0.25872195159855704,-0.25872195159855704,0.05174439031971141
Tomoaki Makino,2,0,0.27064117466940063,-0.27064117466940063,0.13532058733470032
Tomáš Chorý,1,0,0.502839572141126,-0.502839572141126,0.502839572141126
Tomáš Holeš,7,1,0.6127519088184449,0.3872480911815551,0.08753598697406355
Tomáš Kalas,1,0,0.05052970105001559,-0.05052970105001559,0.05052970105001559
Tomáš Pekhart,1,0,0.07509711198941281,-0.07509711198941281,0.07509711198941281
Tomáš Souček,13,1,1.07039410051271,-0.07039410051271,0.08233800773174692
Toni Kroos,19,1,0.8710582374635686,0.12894176253643141,0.0458451703928194
Trent Alexander-Arnold,3,0,0.10068699394041145,-0.10068699394041145,0.03356233131347048
Trent Sainsbury,3,0,0.23100673665369778,-0.23100673665369778,0.0770022455512326
Tyler Adams,1,0,0.019238670437008547,-0.019238670437008547,0.019238670437008547
Tymoteusz Puchacz,1,0,0.05422903969343816,-0.05422903969343816,0.05422903969343816
Ui-Jo Hwang,1,0,0.22622679195005868,-0.22622679195005868,0.22622679195005868
Vahid Amiri,2,0,0.08874287778193006,-0.08874287778193006,0.04437143889096503
Valentin Mihai Mihăilă,4,0,0.16814832433863272,-0.16814832433863272,0.04203708108465818
Valon Behrami,1,0,0.011688454460877696,-0.011688454460877696,0.011688454460877696
Veljko Birmančević,1,0,0.0155031176493255,-0.0155031176493255,0.0155031176493255
Victor Bernth Kristansen,1,0,0.01662252001770807,-0.01662252001770807,0.01662252001770807
Victor Moses,6,0,0.30334548829765806,-0.30334548829765806,0.05055758138294301
Viktor Claesson,8,1,1.0010529485546906,-0.0010529485546906248,0.12513161856933633
Viktor Fischer,1,0,0.024388204928601453,-0.024388204928601453,0.024388204928601453
Viktor Tsygankov,3,0,0.2774320271339815,-0.2774320271339815,0.09247734237799383
Vincent Janssen,2,0,0.03941478016111423,-0.03941478016111423,0.019707390080557115
Vincent Kompany,6,0,0.6768999412064445,-0.6768999412064445,0.11281665686774074
Vincent Paté Aboubakar,6,2,0.5661480812236966,1.4338519187763032,0.09435801353728278
Vincent Sierro,1,0,0.01736375121767101,-0.01736375121767101,0.01736375121767101
Vinícius José Paixão de Oliveira Júnior,9,1,0.9023416732155847,0.09765832678441533,0.10026018591284275
Virgil van Dijk,8,0,0.5465770743200684,-0.5465770743200684,0.06832213429000855
Visar Musliu,1,0,0.250913029521449,-0.250913029521449,0.250913029521449
Vitor Machado Ferreira,10,0,0.5276063123483208,-0.5276063123483208,0.05276063123483208
Vladimír Coufal,2,0,0.05191693171209566,-0.05191693171209566,0.02595846585604783
Vladimír Darida,2,0,0.08185503425237714,-0.08185503425237714,0.04092751712618857
Vladimír Weiss,1,0,0.051576241408969166,-0.051576241408969166,0.051576241408969166
Vlatko Stojanovski,1,0,0.03481791914110284,-0.03481791914110284,0.03481791914110284
Volodymyr Brazhko,2,0,0.031034503849855455,-0.031034503849855455,0.015517251924927727
Václav Černý,2,0,0.4405999544548087,-0.4405999544548087,0.22029997722740435
Víctor Yoshimar Yotún Flores,3,0,0.018147251161966534,-0.018147251161966534,0.006049083720655511
Wahbi Khazri,17,3,2.2507619548157,0.7492380451842999,0.13239776204798237
Walid Cheddira,2,0,0.30928021382986326,-0.30928021382986326,0.15464010691493163
Walker Zimmerman,1,0,0.035819334763844336,-0.035819334763844336,0.035819334763844336
Wataru Endo,6,0,0.15225508839989157,-0.15225508839989157,0.025375848066648596
Weston McKennie,5,0,0.5109028152227892,-0.5109028152227892,0.10218056304455785
Willi Orban,3,0,0.6637865930624379,-0.6637865930624379,0.22126219768747932
William Saliba,2,0,0.0888111554596335,-0.0888111554596335,0.04440557772981675
William Silva de Carvalho,2,0,0.07521616602936493,-0.07521616602936493,0.037608083014682464
William Troost-Ekong,2,0,0.06715648798319968,-0.06715648798319968,0.03357824399159984
Willian Borges da Silva,5,0,0.140434609948718,-0.140434609948718,0.0280869219897436
Woo-Yeong Jeong,1,0,0.016316896902323217,-0.016316896902323217,0.016316896902323217
Woo-Young Jung,3,0,0.05425242589759748,-0.05425242589759748,0.018084141965865826
Wout Weghorst,11,4,1.2095068552152752,2.7904931447847248,0.10995516865593412
Xaver Schlager,5,0,0.23775577236512518,-0.23775577236512518,0.047551154473025034
Xavi Simons,11,1,0.6301391835291679,0.36986081647083213,0.05728538032083344
Xherdan Shaqiri,27,6,1.8104469652299764,4.189553034770023,0.06705359130481393
Yahia Attiyat allah,2,0,0.22777187281088984,-0.22777187281088984,0.11388593640544492
Yannick Ferreira Carrasco,17,0,1.2056221975839496,-1.2056221975839496,0.07091895279905586
Yasir Gharsan Al Shahrani,5,0,0.21451285142391216,-0.21451285142391216,0.042902570284782435
Yassine Meriah,1,0,0.030706082138404284,-0.030706082138404284,0.030706082138404284
Yeltsin Ignacio Tejeda Valverde,2,1,0.46786485485237594,0.5321351451476241,0.23393242742618797
Yerry Fernando Mina González,3,3,0.7107057070211813,2.289294292978819,0.23690190234039377
Yong Lee,1,0,0.04003436282507538,-0.04003436282507538,0.04003436282507538
Yoshinori Muto,2,0,0.08046425159990153,-0.08046425159990153,0.040232125799950766
Young-Gwon Kim,3,2,1.3770548537476826,0.6229451462523174,0.45901828458256083
Younès Belhanda,6,0,0.5585328644384854,-0.5585328644384854,0.09308881073974756
Youri Tielemans,10,1,0.3069336164548639,0.693066383545136,0.03069336164548639
Youssef En-Nesyri,12,3,1.2543820787030275,1.7456179212969725,0.10453183989191896
Youssef Msakni,9,0,0.6386162678970682,-0.6386162678970682,0.07095736309967424
Youssouf Fofana,5,0,0.2612920065496805,-0.2612920065496805,0.0522584013099361
Youssouf Sabaly,4,0,0.182465190686552,-0.182465190686552,0.045616297671638
Yuki Soma,2,0,0.060290143686643496,-0.060290143686643496,0.030145071843321748
Yunus Dimoara Musah,3,0,0.12094824275189782,-0.12094824275189782,0.040316080917299275
Yuri Zhirkov,2,0,0.03367808532808986,-0.03367808532808986,0.01683904266404493
Yury Gazinskiy,2,1,0.14032097160747367,0.8596790283925263,0.07016048580373684
Yussuf Yurary Poulsen,9,3,1.684988565426471,1.315011434573529,0.1872209517140523
Yusuf Yazıcı,4,0,0.23062758560546254,-0.23062758560546254,0.057656896401365634
Yuto Nagatomo,2,0,0.13859082781703483,-0.13859082781703483,0.06929541390851741
Yūya Ōsako,7,1,1.0669550175292526,-0.06695501752925259,0.1524221453613218
Zakaria Aboukhlal,3,1,0.46732619862931246,0.5326738013706875,0.15577539954310415
Zuriko Davitashvili,2,0,0.1466933810321982,-0.1466933810321982,0.0733466905160991
Ádám Nagy,1,0,0.02870109227800085,-0.02870109227800085,0.02870109227800085
Ádám Szalai,5,1,0.22456486235508943,0.7754351376449106,0.04491297247101789
Álvaro Borja Morata Martín,39,7,5.161501943662505,1.838498056337495,0.13234620368365396
Ángel Fabián Di María Hernández,10,2,1.158549985886232,0.841450014113768,0.1158549985886232
Éder Gabriel Militão,5,0,0.2306916641775536,-0.2306916641775536,0.04613833283551072
Édison Michael Flores Peralta,5,0,0.3159869397397997,-0.3159869397397997,0.06319738794795994
Éver Maximiliano David Banega,3,0,0.06280135674969797,-0.06280135674969797,0.020933785583232657
Óscar Esau Duarte Gaitán,2,0,0.08078049514832633,-0.08078049514832633,0.040390247574163166
İbrahim Halil Dervişoğlu,1,0,0.025358254516915937,-0.025358254516915937,0.025358254516915937
İlkay Gündoğan,14,1,1.135163640854313,-0.1351636408543131,0.0810831172038795
İrfan Can Kahveci,2,1,0.06817429634385322,0.9318257036561468,0.03408714817192661
İsmail Yüksek,1,0,0.03225315995069346,-0.03225315995069346,0.03225315995069346
Łukasz Piszczek,1,0,0.09179905811420534,-0.09179905811420534,0.09179905811420534
Łukasz Teodorczyk,1,0,0.034125480756396404,-0.034125480756396404,0.034125480756396404
Šime Vrsaljko,5,0,0.1453850114112166,-0.1453850114112166,0.02907700228224332
Žan Celar,1,0,0.13733622183121494,-0.13733622183121494,0.13733622183121494
Žan Karničnik,3,1,0.3222843853103243,0.6777156146896757,0.10742812843677475
